Istituto;Capienza regolamentare;Detenuti presenti totali;Mese;Tasso di sovraffollamento;Suicidi
SONDRIO;26;36;01/04/23;138.46;1
SONDRIO;26;36;01/05/23;138.46;0
SONDRIO;26;36;01/06/23;138.46;0
SONDRIO;26;31;01/07/23;119.23;0
SONDRIO;26;34;01/08/23;130.77;0
SONDRIO;26;37;01/09/23;142.31;0
SONDRIO;26;33;01/10/23;126.92;0
SONDRIO;26;33;01/11/23;126.92;0
SONDRIO;26;32;01/12/23;123.08;0
SONDRIO;26;32;01/01/24;123.08;0
SONDRIO;26;35;01/02/24;134.62;0
SONDRIO;26;31;01/03/24;119.23;0
SONDRIO;26;30;01/04/24;115.38;0
SONDRIO;26;27;01/05/24;103.85;0
SONDRIO;26;25;01/06/24;96.15;0
SONDRIO;26;26;01/07/24;100.0;0
SONDRIO;26;34;01/08/24;130.77;0
SONDRIO;26;35;01/09/24;134.62;0
SONDRIO;26;39;01/10/24;150.0;0
SONDRIO;26;40;01/11/24;153.85;0
SONDRIO;26;40;01/12/24;153.85;0
SONDRIO;26;45;01/01/25;173.08;0
SONDRIO;26;39;01/02/25;150.0;0
SONDRIO;26;35;01/03/25;134.62;0
SPOLETO;454;470;01/01/19;103.52;0
SPOLETO;454;459;01/02/19;101.1;0
SPOLETO;454;466;01/03/19;102.64;0
SPOLETO;449;456;01/04/19;101.56;0
SPOLETO;449;453;01/05/19;100.89;0
SPOLETO;449;445;01/06/19;99.11;0
SPOLETO;449;449;01/07/19;100.0;0
SPOLETO;449;452;01/08/19;100.67;0
SPOLETO;449;448;01/09/19;99.78;0
SPOLETO;449;456;01/10/19;101.56;0
SPOLETO;449;454;01/11/19;101.11;0
SPOLETO;449;438;01/12/19;97.55;0
SPOLETO;449;415;01/01/20;92.43;0
SPOLETO;449;415;01/02/20;92.43;0
SPOLETO;449;426;01/03/20;94.88;0
SPOLETO;449;424;01/04/20;94.43;0
SPOLETO;449;433;01/05/20;96.44;0
SPOLETO;449;442;01/06/20;98.44;0
SPOLETO;449;438;01/07/20;97.55;0
SPOLETO;450;451;01/08/20;100.22;0
SPOLETO;450;447;01/09/20;99.33;0
SPOLETO;450;448;01/10/20;99.56;0
SPOLETO;450;456;01/11/20;101.33;0
SPOLETO;451;431;01/12/20;95.57;0
SPOLETO;451;431;01/01/21;95.57;0
SPOLETO;451;426;01/02/21;94.46;0
SPOLETO;451;412;01/03/21;91.35;0
SPOLETO;451;417;01/04/21;92.46;0
SPOLETO;451;415;01/05/21;92.02;0
SPOLETO;451;416;01/06/21;92.24;0
SPOLETO;455;423;01/07/21;92.97;0
SPOLETO;455;429;01/08/21;94.29;0
SPOLETO;455;432;01/09/21;94.95;0
SPOLETO;455;440;01/10/21;96.7;0
SPOLETO;455;440;01/11/21;96.7;0
SPOLETO;455;436;01/12/21;95.82;0
SPOLETO;455;437;01/01/22;96.04;0
SPOLETO;456;434;01/02/22;95.18;0
SPOLETO;456;438;01/03/22;96.05;0
SPOLETO;456;446;01/04/22;97.81;0
SPOLETO;456;451;01/05/22;98.9;0
SPOLETO;456;448;01/06/22;98.25;0
SPOLETO;456;441;01/07/22;96.71;0
SPOLETO;456;443;01/08/22;97.15;0
SPOLETO;458;435;01/09/22;94.98;0
SPOLETO;460;441;01/10/22;95.87;0
SPOLETO;460;443;01/11/22;96.3;0
SPOLETO;460;450;01/12/22;97.83;0
SPOLETO;460;451;01/01/23;98.04;0
SPOLETO;460;452;01/02/23;98.26;0
SPOLETO;460;447;01/03/23;97.17;0
SPOLETO;460;444;01/04/23;96.52;0
SPOLETO;460;443;01/05/23;96.3;0
SPOLETO;460;446;01/06/23;96.96;0
SPOLETO;460;460;01/07/23;100.0;0
SPOLETO;460;461;01/08/23;100.22;0
SPOLETO;462;459;01/09/23;99.35;0
SPOLETO;462;462;01/10/23;100.0;0
SPOLETO;462;466;01/11/23;100.87;0
SPOLETO;462;475;01/12/23;102.81;0
SPOLETO;462;458;01/01/24;99.13;0
SPOLETO;462;455;01/02/24;98.48;0
SPOLETO;462;456;01/03/24;98.7;0
SPOLETO;456;451;01/04/24;98.9;0
SPOLETO;456;445;01/05/24;97.59;0
SPOLETO;456;445;01/06/24;97.59;0
SPOLETO;456;462;01/07/24;101.32;0
SPOLETO;456;456;01/08/24;100.0;0
SPOLETO;456;458;01/09/24;100.44;0
SPOLETO;456;456;01/10/24;100.0;0
SPOLETO;456;458;01/11/24;100.44;0
SPOLETO;456;462;01/12/24;101.32;0
SPOLETO;456;437;01/01/25;95.83;0
SPOLETO;456;447;01/02/25;98.03;0
SPOLETO;456;475;01/03/25;104.17;0
SULMONA;304;368;01/01/19;121.05;0
SULMONA;304;363;01/02/19;119.41;0
SULMONA;304;377;01/03/19;124.01;1
SULMONA;323;374;01/04/19;115.79;0
SULMONA;323;370;01/05/19;114.55;0
SULMONA;323;378;01/06/19;117.03;0
SULMONA;323;409;01/07/19;126.63;0
SULMONA;323;410;01/08/19;126.93;0
SULMONA;323;418;01/09/19;129.41;0
SULMONA;323;413;01/10/19;127.86;0
SULMONA;323;423;01/11/19;130.96;0
SULMONA;323;425;01/12/19;131.58;0
SULMONA;323;432;01/01/20;133.75;0
SULMONA;323;424;01/02/20;131.27;0
SULMONA;328;416;01/03/20;126.83;0
SULMONA;328;403;01/04/20;122.87;0
SULMONA;328;403;01/05/20;122.87;0
SULMONA;328;402;01/06/20;122.56;0
SULMONA;328;396;01/07/20;120.73;0
SULMONA;328;394;01/08/20;120.12;0
SULMONA;328;396;01/09/20;120.73;0
SULMONA;329;392;01/10/20;119.15;0
SULMONA;329;391;01/11/20;118.84;0
SULMONA;329;359;01/12/20;109.12;0
SULMONA;329;351;01/01/21;106.69;0
SULMONA;329;346;01/02/21;105.17;0
SULMONA;329;358;01/03/21;108.81;0
SULMONA;329;361;01/04/21;109.73;0
SULMONA;329;360;01/05/21;109.42;0
SULMONA;329;362;01/06/21;110.03;0
SULMONA;329;368;01/07/21;111.85;0
SULMONA;329;374;01/08/21;113.68;0
SULMONA;329;386;01/09/21;117.33;0
SULMONA;329;404;01/10/21;122.8;0
SULMONA;329;395;01/11/21;120.06;0
SULMONA;329;399;01/12/21;121.28;0
SULMONA;329;398;01/01/22;120.97;0
SULMONA;329;389;01/02/22;118.24;0
SULMONA;329;384;01/03/22;116.72;0
SULMONA;329;400;01/04/22;121.58;0
SULMONA;329;411;01/05/22;124.92;0
SULMONA;329;419;01/06/22;127.36;0
SULMONA;329;422;01/07/22;128.27;0
SULMONA;329;422;01/08/22;128.27;0
SULMONA;329;424;01/09/22;128.88;0
SULMONA;329;429;01/10/22;130.4;0
SULMONA;329;439;01/11/22;133.43;0
SULMONA;334;445;01/12/22;133.23;0
SULMONA;334;448;01/01/23;134.13;0
SULMONA;334;447;01/02/23;133.83;0
SULMONA;334;444;01/03/23;132.93;0
SULMONA;334;449;01/04/23;134.43;0
SULMONA;334;437;01/05/23;130.84;0
SULMONA;334;431;01/06/23;129.04;0
SULMONA;334;442;01/07/23;132.34;0
SULMONA;334;453;01/08/23;135.63;0
SULMONA;334;454;01/09/23;135.93;0
SULMONA;334;456;01/10/23;136.53;0
SULMONA;334;454;01/11/23;135.93;0
SULMONA;334;465;01/12/23;139.22;0
SULMONA;334;465;01/01/24;139.22;0
SULMONA;323;454;01/02/24;140.56;0
SULMONA;323;448;01/03/24;138.7;0
SULMONA;323;446;01/04/24;138.08;0
SULMONA;323;444;01/05/24;137.46;0
SULMONA;323;445;01/06/24;137.77;0
SULMONA;323;446;01/07/24;138.08;0
SULMONA;323;443;01/08/24;137.15;0
SULMONA;323;438;01/09/24;135.6;0
SULMONA;323;441;01/10/24;136.53;0
SULMONA;323;448;01/11/24;138.7;0
SULMONA;519;442;01/12/24;85.16;0
SULMONA;519;447;01/01/25;86.13;0
SULMONA;519;453;01/02/25;87.28;0
SULMONA;519;454;01/03/25;87.48;0
TARANTO;306;607;01/01/19;198.37;0
TARANTO;306;640;01/02/19;209.15;0
TARANTO;306;626;01/03/19;204.58;0
TARANTO;306;611;01/04/19;199.67;0
TARANTO;306;595;01/05/19;194.44;0
TARANTO;306;594;01/06/19;194.12;0
TARANTO;306;571;01/07/19;186.6;0
TARANTO;306;566;01/08/19;184.97;0
TARANTO;306;579;01/09/19;189.22;0
TARANTO;306;602;01/10/19;196.73;0
TARANTO;306;619;01/11/19;202.29;0
TARANTO;306;618;01/12/19;201.96;0
TARANTO;306;620;01/01/20;202.61;0
TARANTO;306;600;01/02/20;196.08;0
TARANTO;307;594;01/03/20;193.49;0
TARANTO;307;576;01/04/20;187.62;0
TARANTO;307;612;01/05/20;199.35;0
TARANTO;307;589;01/06/20;191.86;0
TARANTO;307;546;01/07/20;177.85;0
TARANTO;307;556;01/08/20;181.11;0
TARANTO;307;578;01/09/20;188.27;0
TARANTO;307;599;01/10/20;195.11;0
TARANTO;307;595;01/11/20;193.81;0
TARANTO;307;610;01/12/20;198.7;0
TARANTO;307;618;01/01/21;201.3;0
TARANTO;307;603;01/02/21;196.42;0
TARANTO;503;606;01/03/21;120.48;0
TARANTO;503;641;01/04/21;127.44;0
TARANTO;503;686;01/05/21;136.38;0
TARANTO;503;641;01/06/21;127.44;0
TARANTO;503;625;01/07/21;124.25;0
TARANTO;502;640;01/08/21;127.49;1
TARANTO;502;638;01/09/21;127.09;0
TARANTO;502;658;01/10/21;131.08;0
TARANTO;500;658;01/11/21;131.6;0
TARANTO;500;638;01/12/21;127.6;0
TARANTO;500;668;01/01/22;133.6;1
TARANTO;500;708;01/02/22;141.6;0
TARANTO;500;715;01/03/22;143.0;1
TARANTO;500;715;01/04/22;143.0;0
TARANTO;500;703;01/05/22;140.6;1
TARANTO;500;711;01/06/22;142.2;0
TARANTO;500;739;01/07/22;147.8;0
TARANTO;500;758;01/08/22;151.6;0
TARANTO;500;778;01/09/22;155.6;0
TARANTO;500;799;01/10/22;159.8;0
TARANTO;500;808;01/11/22;161.6;0
TARANTO;500;768;01/12/22;153.6;0
TARANTO;500;756;01/01/23;151.2;0
TARANTO;500;769;01/02/23;153.8;0
TARANTO;500;788;01/03/23;157.6;1
TARANTO;500;785;01/04/23;157.0;0
TARANTO;500;780;01/05/23;156.0;0
TARANTO;500;800;01/06/23;160.0;0
TARANTO;500;817;01/07/23;163.4;0
TARANTO;500;846;01/08/23;169.2;0
TARANTO;500;846;01/09/23;169.2;0
TARANTO;500;869;01/10/23;173.8;0
TARANTO;500;900;01/11/23;180.0;0
TARANTO;500;902;01/12/23;180.4;0
TARANTO;500;911;01/01/24;182.2;0
TARANTO;500;927;01/02/24;185.4;0
TARANTO;500;924;01/03/24;184.8;0
TARANTO;500;916;01/04/24;183.2;0
TARANTO;500;935;01/05/24;187.0;0
TARANTO;500;940;01/06/24;188.0;0
TARANTO;500;913;01/07/24;182.6;0
TARANTO;500;914;01/08/24;182.8;0
TARANTO;500;953;01/09/24;190.6;0
TARANTO;500;934;01/10/24;186.8;0
TARANTO;500;947;01/11/24;189.4;0
TARANTO;500;946;01/12/24;189.2;0
TARANTO;500;956;01/01/25;191.2;0
TARANTO;500;966;01/02/25;193.2;0
TARANTO;500;928;01/03/25;185.6;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;156;01/09/19;92.86;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;161;01/10/19;95.83;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;152;01/11/19;90.48;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;153;01/12/19;91.07;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;155;01/01/20;92.26;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;150;01/02/20;89.29;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;152;01/03/20;90.48;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;151;01/04/20;88.82;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;151;01/05/20;88.82;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;148;01/06/20;87.06;1
"TEMPIO PAUSANIA ""P. PITTALIS""";170;144;01/07/20;84.71;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;141;01/08/20;82.94;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;145;01/09/20;85.29;1
"TEMPIO PAUSANIA ""P. PITTALIS""";170;153;01/10/20;90.0;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;157;01/11/20;92.35;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;155;01/12/20;91.18;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;154;01/01/21;90.59;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;151;01/02/21;88.82;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;148;01/03/21;87.06;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;146;01/04/21;85.88;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;147;01/05/21;86.47;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;150;01/06/21;88.24;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;153;01/07/21;90.0;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;171;01/08/21;100.59;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;168;01/09/21;98.82;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;165;01/10/21;97.06;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;165;01/11/21;97.06;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;167;01/12/21;98.24;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;171;01/01/22;100.59;1
"TEMPIO PAUSANIA ""P. PITTALIS""";170;173;01/02/22;101.76;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;177;01/03/22;104.12;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;173;01/04/22;101.76;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;176;01/05/22;103.53;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;186;01/06/22;109.41;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;183;01/07/22;107.65;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;190;01/08/22;111.76;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;191;01/09/22;112.35;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;193;01/10/22;113.53;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;193;01/11/22;113.53;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;191;01/12/22;112.35;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;188;01/01/23;110.59;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;189;01/02/23;111.18;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;187;01/03/23;110.0;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;181;01/04/23;106.47;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;172;01/05/23;101.18;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;170;01/06/23;100.0;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;168;01/07/23;98.82;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;172;01/08/23;101.18;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;178;01/09/23;104.71;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;184;01/10/23;108.24;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;178;01/11/23;104.71;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;176;01/12/23;103.53;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;177;01/01/24;104.12;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;177;01/02/24;104.12;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;175;01/03/24;102.94;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;172;01/04/24;101.18;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;169;01/05/24;99.41;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;164;01/06/24;96.47;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;170;01/07/24;100.0;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;169;01/08/24;99.41;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;171;01/09/24;100.59;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;172;01/10/24;101.18;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;165;01/11/24;97.06;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;162;01/12/24;95.29;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;162;01/01/25;95.29;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;166;01/02/25;97.65;0
"TEMPIO PAUSANIA ""P. PITTALIS""";170;166;01/03/25;97.65;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;136;01/01/19;80.95;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;148;01/02/19;88.1;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;144;01/03/19;85.71;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;150;01/04/19;89.29;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;149;01/05/19;88.69;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;154;01/06/19;91.67;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;149;01/07/19;88.69;0
"TEMPIO PAUSANIA ""P. PITTALIS""";168;148;01/08/19;88.1;0
TERAMO;255;409;01/01/19;160.39;0
TERAMO;255;416;01/02/19;163.14;0
TERAMO;255;428;01/03/19;167.84;0
TERAMO;255;427;01/04/19;167.45;0
TERAMO;255;413;01/05/19;161.96;0
TERAMO;255;419;01/06/19;164.31;0
TERAMO;255;438;01/07/19;171.76;0
TERAMO;255;419;01/08/19;164.31;0
TERAMO;255;413;01/09/19;161.96;0
TERAMO;255;415;01/10/19;162.75;0
TERAMO;255;422;01/11/19;165.49;0
TERAMO;255;419;01/12/19;164.31;0
TERAMO;255;436;01/01/20;170.98;0
TERAMO;255;412;01/02/20;161.57;0
TERAMO;255;405;01/03/20;158.82;0
TERAMO;255;380;01/04/20;149.02;0
TERAMO;255;362;01/05/20;141.96;0
TERAMO;255;344;01/06/20;134.9;0
TERAMO;255;342;01/07/20;134.12;0
TERAMO;255;344;01/08/20;134.9;0
TERAMO;255;337;01/09/20;132.16;0
TERAMO;255;320;01/10/20;125.49;0
TERAMO;255;316;01/11/20;123.92;0
TERAMO;255;303;01/12/20;118.82;0
TERAMO;255;308;01/01/21;120.78;0
TERAMO;255;322;01/02/21;126.27;1
TERAMO;255;361;01/03/21;141.57;0
TERAMO;255;356;01/04/21;139.61;0
TERAMO;255;345;01/05/21;135.29;1
TERAMO;255;355;01/06/21;139.22;0
TERAMO;255;347;01/07/21;136.08;1
TERAMO;255;361;01/08/21;141.57;0
TERAMO;255;370;01/09/21;145.1;0
TERAMO;255;371;01/10/21;145.49;0
TERAMO;255;380;01/11/21;149.02;0
TERAMO;255;384;01/12/21;150.59;1
TERAMO;255;370;01/01/22;145.1;0
TERAMO;255;352;01/02/22;138.04;0
TERAMO;255;358;01/03/22;140.39;0
TERAMO;255;384;01/04/22;150.59;0
TERAMO;255;404;01/05/22;158.43;0
TERAMO;255;405;01/06/22;158.82;0
TERAMO;255;422;01/07/22;165.49;0
TERAMO;255;411;01/08/22;161.18;0
TERAMO;255;411;01/09/22;161.18;0
TERAMO;255;415;01/10/22;162.75;0
TERAMO;255;411;01/11/22;161.18;0
TERAMO;255;418;01/12/22;163.92;0
TERAMO;255;412;01/01/23;161.57;0
TERAMO;255;427;01/02/23;167.45;0
TERAMO;255;402;01/03/23;157.65;0
TERAMO;255;389;01/04/23;152.55;0
TERAMO;255;391;01/05/23;153.33;0
TERAMO;255;382;01/06/23;149.8;0
TERAMO;255;405;01/07/23;158.82;0
TERAMO;255;409;01/08/23;160.39;0
TERAMO;305;403;01/09/23;132.13;0
TERAMO;305;404;01/10/23;132.46;0
TERAMO;305;403;01/11/23;132.13;0
TERAMO;255;401;01/12/23;157.25;0
TERAMO;255;376;01/01/24;147.45;1
TERAMO;255;375;01/02/24;147.06;0
TERAMO;255;373;01/03/24;146.27;0
TERAMO;255;383;01/04/24;150.2;0
TERAMO;255;384;01/05/24;150.59;0
TERAMO;255;389;01/06/24;152.55;0
TERAMO;255;385;01/07/24;150.98;0
TERAMO;255;388;01/08/24;152.16;0
TERAMO;255;356;01/09/24;139.61;0
TERAMO;255;369;01/10/24;144.71;0
TERAMO;255;390;01/11/24;152.94;0
TERAMO;255;438;01/12/24;171.76;0
TERAMO;255;431;01/01/25;169.02;0
TERAMO;255;433;01/02/25;169.8;0
TERAMO;255;440;01/03/25;172.55;0
"TERMINI IMERESE ""A. BURRAFATO""";83;87;01/09/19;104.82;0
"TERMINI IMERESE ""A. BURRAFATO""";83;96;01/10/19;115.66;0
"TERMINI IMERESE ""A. BURRAFATO""";84;93;01/11/19;110.71;0
"TERMINI IMERESE ""A. BURRAFATO""";89;92;01/12/19;103.37;0
"TERMINI IMERESE ""A. BURRAFATO""";89;99;01/01/20;111.24;0
"TERMINI IMERESE ""A. BURRAFATO""";89;100;01/02/20;112.36;0
"TERMINI IMERESE ""A. BURRAFATO""";92;98;01/03/20;106.52;0
"TERMINI IMERESE ""A. BURRAFATO""";95;98;01/04/20;103.16;0
"TERMINI IMERESE ""A. BURRAFATO""";95;96;01/05/20;101.05;0
"TERMINI IMERESE ""A. BURRAFATO""";95;95;01/06/20;100.0;0
"TERMINI IMERESE ""A. BURRAFATO""";95;93;01/07/20;97.89;0
"TERMINI IMERESE ""A. BURRAFATO""";95;84;01/08/20;88.42;0
"TERMINI IMERESE ""A. BURRAFATO""";90;87;01/09/20;96.67;0
"TERMINI IMERESE ""A. BURRAFATO""";90;96;01/10/20;106.67;0
"TERMINI IMERESE ""A. BURRAFATO""";90;93;01/11/20;103.33;0
"TERMINI IMERESE ""A. BURRAFATO""";90;83;01/12/20;92.22;0
"TERMINI IMERESE ""A. BURRAFATO""";90;93;01/01/21;103.33;0
"TERMINI IMERESE ""A. BURRAFATO""";90;90;01/02/21;100.0;0
"TERMINI IMERESE ""A. BURRAFATO""";90;88;01/03/21;97.78;0
"TERMINI IMERESE ""A. BURRAFATO""";90;89;01/04/21;98.89;0
"TERMINI IMERESE ""A. BURRAFATO""";90;93;01/05/21;103.33;0
"TERMINI IMERESE ""A. BURRAFATO""";90;93;01/06/21;103.33;0
"TERMINI IMERESE ""A. BURRAFATO""";90;94;01/07/21;104.44;0
"TERMINI IMERESE ""A. BURRAFATO""";90;87;01/08/21;96.67;0
"TERMINI IMERESE ""A. BURRAFATO""";90;91;01/09/21;101.11;0
"TERMINI IMERESE ""A. BURRAFATO""";90;90;01/10/21;100.0;0
"TERMINI IMERESE ""A. BURRAFATO""";90;87;01/11/21;96.67;0
"TERMINI IMERESE ""A. BURRAFATO""";90;89;01/12/21;98.89;0
"TERMINI IMERESE ""A. BURRAFATO""";90;83;01/01/22;92.22;0
"TERMINI IMERESE ""A. BURRAFATO""";90;86;01/02/22;95.56;0
"TERMINI IMERESE ""A. BURRAFATO""";90;92;01/03/22;102.22;0
"TERMINI IMERESE ""A. BURRAFATO""";90;93;01/04/22;103.33;0
"TERMINI IMERESE ""A. BURRAFATO""";90;95;01/05/22;105.56;0
"TERMINI IMERESE ""A. BURRAFATO""";90;90;01/06/22;100.0;0
"TERMINI IMERESE ""A. BURRAFATO""";90;89;01/07/22;98.89;0
"TERMINI IMERESE ""A. BURRAFATO""";90;86;01/08/22;95.56;0
"TERMINI IMERESE ""A. BURRAFATO""";90;84;01/09/22;93.33;0
"TERMINI IMERESE ""A. BURRAFATO""";97;85;01/10/22;87.63;0
"TERMINI IMERESE ""A. BURRAFATO""";97;82;01/11/22;84.54;0
"TERMINI IMERESE ""A. BURRAFATO""";97;80;01/12/22;82.47;0
"TERMINI IMERESE ""A. BURRAFATO""";97;77;01/01/23;79.38;0
"TERMINI IMERESE ""A. BURRAFATO""";97;81;01/02/23;83.51;0
"TERMINI IMERESE ""A. BURRAFATO""";97;89;01/03/23;91.75;0
"TERMINI IMERESE ""A. BURRAFATO""";97;93;01/04/23;95.88;0
"TERMINI IMERESE ""A. BURRAFATO""";97;97;01/05/23;100.0;0
"TERMINI IMERESE ""A. BURRAFATO""";97;91;01/06/23;93.81;1
"TERMINI IMERESE ""A. BURRAFATO""";97;88;01/07/23;90.72;0
"TERMINI IMERESE ""A. BURRAFATO""";97;98;01/08/23;101.03;0
"TERMINI IMERESE ""A. BURRAFATO""";97;91;01/09/23;93.81;0
"TERMINI IMERESE ""A. BURRAFATO""";97;100;01/10/23;103.09;0
"TERMINI IMERESE ""A. BURRAFATO""";97;101;01/11/23;104.12;0
"TERMINI IMERESE ""A. BURRAFATO""";97;101;01/12/23;104.12;0
"TERMINI IMERESE ""A. BURRAFATO""";97;96;01/01/24;98.97;0
"TERMINI IMERESE ""A. BURRAFATO""";97;106;01/02/24;109.28;0
"TERMINI IMERESE ""A. BURRAFATO""";97;92;01/03/24;94.85;0
"TERMINI IMERESE ""A. BURRAFATO""";97;100;01/04/24;103.09;0
"TERMINI IMERESE ""A. BURRAFATO""";97;91;01/05/24;93.81;0
"TERMINI IMERESE ""A. BURRAFATO""";97;95;01/06/24;97.94;0
"TERMINI IMERESE ""A. BURRAFATO""";97;100;01/07/24;103.09;0
"TERMINI IMERESE ""A. BURRAFATO""";97;97;01/08/24;100.0;0
"TERMINI IMERESE ""A. BURRAFATO""";95;105;01/09/24;110.53;0
"TERMINI IMERESE ""A. BURRAFATO""";95;105;01/10/24;110.53;0
"TERMINI IMERESE ""A. BURRAFATO""";95;103;01/11/24;108.42;0
"TERMINI IMERESE ""A. BURRAFATO""";95;100;01/12/24;105.26;0
"TERMINI IMERESE ""A. BURRAFATO""";95;95;01/01/25;100.0;0
"TERMINI IMERESE ""A. BURRAFATO""";95;108;01/02/25;113.68;0
"TERMINI IMERESE ""A. BURRAFATO""";95;101;01/03/25;106.32;0
"TERMINI IMERESE ""A. BURRAFATO""";83;78;01/01/19;93.98;0
"TERMINI IMERESE ""A. BURRAFATO""";83;75;01/02/19;90.36;0
"TERMINI IMERESE ""A. BURRAFATO""";83;75;01/03/19;90.36;0
"TERMINI IMERESE ""A. BURRAFATO""";83;79;01/04/19;95.18;0
"TERMINI IMERESE ""A. BURRAFATO""";83;83;01/05/19;100.0;0
"TERMINI IMERESE ""A. BURRAFATO""";83;95;01/06/19;114.46;0
"TERMINI IMERESE ""A. BURRAFATO""";83;92;01/07/19;110.84;0
"TERMINI IMERESE ""A. BURRAFATO""";83;90;01/08/19;108.43;0
TERNI;411;461;01/01/19;112.17;0
TERNI;411;456;01/02/19;110.95;0
TERNI;411;456;01/03/19;110.95;0
TERNI;411;460;01/04/19;111.92;0
TERNI;411;456;01/05/19;110.95;0
TERNI;411;475;01/06/19;115.57;0
TERNI;411;493;01/07/19;119.95;0
TERNI;411;525;01/08/19;127.74;0
TERNI;411;518;01/09/19;126.03;0
TERNI;411;518;01/10/19;126.03;0
TERNI;411;510;01/11/19;124.09;0
TERNI;411;511;01/12/19;124.33;0
TERNI;411;512;01/01/20;124.57;0
TERNI;411;532;01/02/20;129.44;1
TERNI;411;509;01/03/20;123.84;0
TERNI;409;490;01/04/20;119.8;0
TERNI;409;484;01/05/20;118.34;0
TERNI;409;504;01/06/20;123.23;0
TERNI;409;508;01/07/20;124.21;0
TERNI;409;512;01/08/20;125.18;0
TERNI;409;514;01/09/20;125.67;1
TERNI;409;510;01/10/20;124.69;0
TERNI;409;489;01/11/20;119.56;0
TERNI;409;471;01/12/20;115.16;0
TERNI;409;473;01/01/21;115.65;0
TERNI;409;482;01/02/21;117.85;0
TERNI;409;488;01/03/21;119.32;0
